"TOA5","treefort_1000x","CR1000X","6269","CR1000X.Std.02.00","CPU:TreeFort121J02.CR1X","4669","Fifteen"
"TIMESTAMP","RECORD","BattV_Min","USWindSpeed_S_WVT","USWindDir_D1_WVT","USWindDir_SD1_WVT","USWindSpeed_Max","USWindSpeed_Std","TargetTC1_Avg","TargetTC2_Avg","TargetTC3_Avg"
"TS","RN","Volt","m/s","Deg","Deg","m/s","m/s","","",""
"","","Min","WVc","WVc","WVc","Max","Std","Avg","Avg","Avg"
"2021-12-14 05:15:00",5233,13.51,0.935,230,32.22,2.126,0.394,-16.18656,-16.40557,-16.44785
"2021-12-14 05:30:00",5234,13.48,0.804,234.9,40.01,2.28,0.441,-16.03221,-16.30064,-16.3686
"2021-12-14 05:45:00",5235,13.47,0.574,252.3,42.79,2.103,0.354,-15.79298,-16.13178,-16.24283
"2021-12-14 06:00:00",5236,13.48,0.566,246,51.17,1.316,0.28,-15.7593,-15.9952,-16.11196
"2021-12-14 06:15:00",5237,13.46,0.847,153.5,51.15,2.401,0.48,-16.0408,-16.08887,-16.09482
"2021-12-14 06:30:00",5238,13.48,0.702,145.9,35.79,2.198,0.462,-15.24281,-15.98192,-15.97031
"2021-12-14 06:45:00",5239,13.5,0.594,107.4,48.44,1.489,0.321,-14.02319,-15.25468,-15.26889
"2021-12-14 07:00:00",5240,13.49,0.973,110.3,20.43,3.416,0.582,-14.58372,-14.98799,-14.90206
"2021-12-14 07:15:00",5241,13.49,1.754,122.2,14.47,3.441,0.732,-15.40361,-15.3093,-15.08989
"2021-12-14 07:30:00",5242,13.49,1.778,122.2,11.66,3.288,0.615,-15.81841,-15.70468,-15.431
"2021-12-14 07:45:00",5243,13.47,1.892,116.8,14.61,3.54,0.555,-14.03945,-15.07326,-15.26651
"2021-12-14 08:00:00",5244,13.56,2.013,115.1,13.84,3.77,0.642,-12.33465,-13.46415,-13.9897
"2021-12-14 08:15:00",5245,13.56,1.942,107.9,20.73,4.075,0.775,-12.21336,-12.79227,-13.11659
"2021-12-14 08:30:00",5246,13.56,2.161,113.1,11.35,3.517,0.544,-11.64843,-12.23622,-12.53856
"2021-12-14 08:45:00",5247,13.57,1.984,115.2,14.99,4.81,0.78,-10.72934,-11.4636,-11.78408
"2021-12-14 09:00:00",5248,13.57,1.992,115,11.19,3.365,0.577,-11.52852,-11.57171,-11.5011
"2021-12-14 09:15:00",5249,13.58,2.423,118.9,13.7,3.999,0.637,-11.31881,-11.61442,-11.58693
"2021-12-14 09:30:00",5250,13.58,2.148,115.9,11.37,3.822,0.569,-11.13204,-11.39108,-11.36747
"2021-12-14 09:45:00",5251,13.58,2.153,114.6,11.66,4.049,0.609,-10.9949,-11.29244,-11.26144
"2021-12-14 10:00:00",5252,13.56,1.959,116.5,16.84,3.442,0.591,-10.93575,-11.18184,-11.11114
"2021-12-14 10:15:00",5253,13.55,1.869,110.2,19.98,3.34,0.586,-11.08247,-11.28971,-11.14575
"2021-12-14 10:30:00",5254,13.55,1.864,109.9,22.44,3.996,0.694,-10.78805,-11.12553,-11.06231
"2021-12-14 10:45:00",5255,13.56,1.353,98,20.88,2.503,0.461,-10.44595,-10.78364,-10.77589
"2021-12-14 11:00:00",5256,13.55,1.765,112.6,19.35,3.493,0.681,-10.38707,-10.63521,-10.62169
"2021-12-14 11:15:00",5257,13.55,2.042,122,11.26,3.721,0.513,-10.10538,-10.21549,-10.2661
"2021-12-14 11:30:00",5258,13.56,2.069,120.5,11.57,3.898,0.617,-10.12029,-10.0655,-10.00683
"2021-12-14 11:45:00",5259,13.55,1.719,104.4,18.1,4.025,0.624,-10.07883,-10.0581,-9.953582
"2021-12-14 12:00:00",5260,13.55,1.396,100.1,22.76,2.959,0.549,-9.470318,-9.660193,-9.704118
"2021-12-14 12:15:00",5261,13.52,1.468,103.7,23.31,2.961,0.527,-9.026934,-9.227416,-9.295969
"2021-12-14 12:30:00",5262,13.6,1.529,111.6,19.67,4.149,0.556,-9.372208,-9.256398,-9.189995
"2021-12-14 12:45:00",5263,13.6,1.302,85.2,30.41,3.692,0.638,-9.234602,-9.166097,-9.116871
"2021-12-14 13:00:00",5264,13.6,1.317,110.4,19.42,3.137,0.574,-9.153136,-9.018774,-8.977116
"2021-12-14 13:15:00",5265,13.59,0.982,85.3,28.28,3.239,0.483,-8.465668,-8.562106,-8.653611
"2021-12-14 13:30:00",5266,13.46,1.118,99.3,23.97,2.478,0.491,-8.483415,-8.260317,-8.330537
"2021-12-14 13:45:00",5267,13.54,1.145,88.2,35.13,2.427,0.526,-8.143457,-8.009898,-8.064422
"2021-12-14 14:00:00",5268,13.56,1.192,102.2,28.84,2.655,0.492,-8.680729,-8.106042,-8.035577
"2021-12-14 14:15:00",5269,13.56,14.78,61.91,43.24,104,35,-7.876383,-7.569838,-7.713031
"2021-12-14 14:30:00",5270,13.55,0.658,57.41,12.84,2.298,0.479,-7.719909,-7.021417,-7.254848
"2021-12-14 14:45:00",5271,13.54,0.77,53.34,22.43,2.45,0.519,-8.061378,-7.188665,-7.347616
"2021-12-14 15:00:00",5272,13.53,0.772,54.31,19.78,3.034,0.581,-7.740027,-7.030391,-7.322724
"2021-12-14 15:15:00",5273,13.54,23.68,57.11,41.93,104,42.93,-7.960244,-7.140038,-7.302153
"2021-12-14 15:30:00",5274,13.55,4.214,90.6,46.6,104,18.53,-7.683004,-6.843392,-7.073838
"2021-12-14 15:45:00",5275,13.55,1.92,97.3,48.54,104,10.83,-7.912822,-6.962425,-7.060004
"2021-12-14 16:00:00",5276,13.56,0.792,91.8,40.83,2.25,0.503,-8.230617,-7.239067,-7.232056
"2021-12-14 16:15:00",5277,13.53,0.7,72.37,32.85,1.717,0.377,-8.302287,-7.480508,-7.408448
"2021-12-14 16:30:00",5278,13.54,0.939,98.2,39.1,2.552,0.458,-8.594652,-7.951252,-7.785302
"2021-12-14 16:45:00",5279,13.5,4.556,112.7,46.44,104,18.47,-8.729611,-8.395089,-8.158186
"2021-12-14 17:00:00",5280,13.57,0.265,320.2,49.28,1.006,0.162,-8.849867,-8.61375,-8.43576
"2021-12-14 17:15:00",5281,13.55,0.205,319.4,4.152,0.205,0,-9.585376,-9.053675,-8.771431
"2021-12-14 17:30:00",5282,13.57,1.357,319.4,0.649,104,10.88,-10.00154,-9.603519,-9.218847
"2021-12-14 17:45:00",5283,13.57,17.51,309.9,32.52,104,38.67,-10.10795,-9.860408,-9.47994
"2021-12-14 18:00:00",5284,13.54,36.46,0.199,59.7,104,48.96,-10.64317,-10.32761,-9.823794
"2021-12-14 18:15:00",5285,13.57,5.686,56.58,21.38,104,21.23,-10.82748,-10.70687,-10.16358
"2021-12-14 18:30:00",5286,13.57,0.602,58.6,15.84,1.613,0.379,-11.18434,-11.07007,-10.47794
"2021-12-14 18:45:00",5287,13.55,0.801,59.82,0.337,2.854,0.411,-11.60366,-11.46844,-10.85
"2021-12-14 19:00:00",5288,13.56,0.701,58.52,16.96,2.423,0.432,-11.69758,-11.81629,-11.19559
"2021-12-14 19:15:00",5289,13.54,0.981,59.8,27.67,2.449,0.497,-11.59058,-11.82622,-11.31977
"2021-12-14 19:30:00",5290,13.55,0.589,49.55,32.46,1.765,0.402,-11.2018,-11.76338,-11.32746
"2021-12-14 19:45:00",5291,13.56,0.95,59.65,38.1,2.982,0.555,-11.32014,-11.55361,-11.18695
"2021-12-14 20:00:00",5292,13.55,0.716,56.01,20.61,2.119,0.461,-11.43522,-11.66377,-11.27248
"2021-12-14 20:15:00",5293,13.55,1.101,59.21,22.35,3.413,0.64,-11.25253,-11.56506,-11.2638
"2021-12-14 20:30:00",5294,13.55,0.839,56.33,29.42,2.905,0.677,-11.0188,-11.44711,-11.20273
"2021-12-14 20:45:00",5295,13.56,1.001,49.54,43.42,3.235,0.734,-10.95444,-11.21453,-11.022
"2021-12-14 21:00:00",5296,13.55,1.074,58.21,41.75,2.779,0.631,-11.04169,-11.14764,-10.92228
"2021-12-14 21:15:00",5297,13.55,0.731,46.09,70.26,3.667,0.673,-11.53148,-11.36192,-11.07139
"2021-12-14 21:30:00",5298,13.5,0.731,56.33,82.5,3.236,0.66,-11.79478,-11.69065,-11.33333
"2021-12-14 21:45:00",5299,13.59,1.062,59.72,40.44,3.565,0.791,-11.56141,-11.63844,-11.32694
"2021-12-14 22:00:00",5300,13.58,1.578,56.64,42.24,5.416,1.185,-11.85603,-11.77158,-11.46176
"2021-12-14 22:15:00",5301,13.58,1.529,54.4,51.38,5.314,1.337,-11.93541,-11.85015,-11.59084
"2021-12-14 22:30:00",5302,13.58,1.931,58.59,55.93,5.239,1.329,-11.4901,-11.6037,-11.46374
"2021-12-14 22:45:00",5303,13.58,2.061,56.67,41.37,7.14,1.573,-11.42833,-11.47146,-11.33112
"2021-12-14 23:00:00",5304,13.59,2.393,69.06,30.7,6.151,1.371,-11.55744,-11.51924,-11.30759
"2021-12-14 23:15:00",5305,13.58,4.53,118.4,41.88,104,15.1,-11.61148,-11.55019,-11.37216
"2021-12-14 23:30:00",5306,13.58,1.891,117.3,50.7,7.598,1.705,-11.59563,-11.5401,-11.33329
"2021-12-14 23:45:00",5307,13.58,1.065,96.6,32.79,3.01,0.614,-12.03098,-11.92499,-11.58948
"2021-12-15 00:00:00",5308,13.56,1.346,117.8,39.77,4.607,0.852,-11.42541,-11.776,-11.55956
"2021-12-15 00:15:00",5309,13.55,0.945,85.2,56.22,3.061,0.697,-11.38187,-11.66155,-11.45155
"2021-12-15 00:30:00",5310,13.55,1.361,136.1,59.81,8.31,1.458,-11.55448,-11.6054,-11.4224
"2021-12-15 00:45:00",5311,13.55,1.285,127.6,68.26,6.256,1.278,-11.73976,-11.71257,-11.50097
"2021-12-15 01:00:00",5312,13.41,1.665,120.8,52.54,9.32,1.554,-11.77179,-11.78414,-11.57473
"2021-12-15 01:15:00",5313,13.5,1.29,120.8,60.44,5.546,1.054,-11.84568,-11.84354,-11.6215
"2021-12-15 01:30:00",5314,13.5,1.43,146.6,44.29,6.18,1.147,-11.86913,-11.85939,-11.63645
"2021-12-15 01:45:00",5315,13.51,1.438,133.6,44.28,5.951,1.122,-11.90772,-11.88283,-11.64951
"2021-12-15 02:00:00",5316,13.51,1.219,127.9,36.98,5.04,0.876,-12.25021,-12.09764,-11.82072
"2021-12-15 02:15:00",5317,13.45,1.456,127.8,46.24,3.822,0.882,-12.36111,-12.26514,-11.95281
"2021-12-15 02:30:00",5318,13.54,2.01,127.5,30.63,5.698,1.257,-12.29724,-12.2962,-12.04293
"2021-12-15 02:45:00",5319,13.55,1.741,125.4,35.84,5.191,1.225,-12.41355,-12.33894,-12.07435
"2021-12-15 03:00:00",5320,13.55,0.784,137.8,66.18,3.949,0.884,-13.09848,-12.73843,-12.31943
"2021-12-15 03:15:00",5321,13.52,1.278,125.1,45.54,7.979,1.329,-13.05534,-13.08136,-12.62087
"2021-12-15 03:30:00",5322,13.53,1.135,124.9,56.08,3.644,0.865,-13.05811,-13.11874,-12.67473
"2021-12-15 03:45:00",5323,13.54,0.8,156.9,52.25,2.604,0.484,-13.52287,-13.37016,-12.85007
"2021-12-15 04:00:00",5324,13.52,1.273,141.4,43.83,5.14,0.92,-13.25262,-13.39729,-13.01779
"2021-12-15 04:15:00",5325,13.53,1.462,130,32.45,4.582,1.03,-13.10216,-13.28834,-12.96862
"2021-12-15 04:30:00",5326,13.53,1.626,141.6,45.68,5.19,1.185,-13.02172,-13.20185,-12.94957
"2021-12-15 04:45:00",5327,13.51,1.697,137.6,35.66,5.038,1.221,-13.21828,-13.1096,-12.87246
"2021-12-15 05:00:00",5328,13.5,1.346,120.7,38.88,4.658,0.945,-13.52054,-13.34411,-12.97102
"2021-12-15 05:15:00",5329,13.49,0.885,160.3,79.25,4.172,0.743,-13.9873,-13.80244,-13.2372
"2021-12-15 05:30:00",5330,13.49,1.967,133.9,40.44,4.987,1.299,-13.29372,-13.47136,-13.19638
"2021-12-15 05:45:00",5331,13.5,2.023,136.2,31.22,7.421,1.425,-13.50399,-13.40028,-13.17002
"2021-12-15 06:00:00",5332,13.5,2.186,131,33.17,7.827,1.576,-13.43364,-13.30028,-13.11534
"2021-12-15 06:15:00",5333,13.52,1.76,143.3,49.88,6.991,1.221,-13.50487,-13.3732,-13.14637
"2021-12-15 06:30:00",5334,13.52,1.424,147.6,38.39,4.81,0.976,-13.87745,-13.57353,-13.26863
"2021-12-15 06:45:00",5335,13.52,1.725,141.5,39.28,5.342,1.196,-13.87952,-13.66761,-13.3758
"2021-12-15 07:00:00",5336,13.46,1.283,130.7,33.29,3.618,0.646,-14.74691,-14.21746,-13.68866
"2021-12-15 07:15:00",5337,13.55,1.064,136.3,67.77,3.542,0.723,-14.62578,-14.63941,-14.03931
"2021-12-15 07:30:00",5338,13.55,1.023,133.7,54.72,3.821,0.738,-14.66311,-14.6267,-14.10297
"2021-12-15 07:45:00",5339,13.55,0.756,151.6,34.05,2.563,0.424,-15.3463,-15.21551,-14.40878
"2021-12-15 08:00:00",5340,13.55,0.86,131.6,37.43,2.144,0.485,-15.04311,-15.46142,-14.62101
"2021-12-15 08:15:00",5341,13.54,1.248,123.6,39.92,5.418,0.978,-14.49825,-15.10958,-14.54687
"2021-12-15 08:30:00",5342,13.54,0.8,128.1,74.88,1.931,0.366,-15.32354,-15.2661,-14.56899
"2021-12-15 08:45:00",5343,13.55,1.001,110.8,63.5,3.734,0.645,-14.91397,-15.41705,-14.69394
"2021-12-15 09:00:00",5344,13.54,0.919,126.5,71.76,2.5,0.541,-14.89852,-15.2554,-14.61155
"2021-12-15 09:15:00",5345,13.53,0.895,103.3,69.49,2.659,0.452,-14.98531,-15.23993,-14.50945
"2021-12-15 09:30:00",5346,13.51,0.927,123.6,67.28,2.196,0.403,-15.44612,-15.6702,-14.85461
"2021-12-15 09:45:00",5347,13.5,0.719,103.9,75.11,1.684,0.3,-15.69272,-15.87756,-15.06101
"2021-12-15 10:00:00",5348,13.51,0.698,108.3,53.08,1.437,0.267,-15.40314,-16.18715,-15.22686
"2021-12-15 10:15:00",5349,13.5,0.876,193.7,70.75,2.078,0.394,-15.37992,-16.17682,-15.28869
"2021-12-15 10:30:00",5350,13.51,0.963,128.8,53.35,2.421,0.399,-15.21783,-15.72913,-15.05338
"2021-12-15 10:45:00",5351,13.37,1.551,123.3,30.92,3.489,0.689,-13.52017,-15.32291,-14.78127
"2021-12-15 11:00:00",5352,13.37,1.507,124.7,31.95,3.237,0.638,-12.72881,-14.55467,-14.02327
"2021-12-15 11:15:00",5353,13.46,1.443,93.9,39.11,3.187,0.52,-12.45082,-13.60434,-12.92842
"2021-12-15 11:30:00",5354,13.47,1.341,86.6,31.9,2.96,0.517,-12.39069,-12.74422,-11.73146
"2021-12-15 11:45:00",5355,13.43,1.291,89.9,37.98,3.62,0.599,-12.55233,-12.29912,-11.85579
"2021-12-15 12:00:00",5356,13.5,1.319,101.1,30.35,2.884,0.559,-12.48573,-11.60267,-11.80648
"2021-12-15 12:15:00",5357,13.51,1.228,89,27.96,2.704,0.508,-12.39289,-9.676336,-11.40847
"2021-12-15 12:30:00",5358,13.51,1.399,92.4,31.09,3.646,0.674,-12.18398,-8.502691,-11.15293
"2021-12-15 12:45:00",5359,13.52,1.535,74.92,44.93,4.686,0.871,-11.57533,-8.868621,-10.06156
"2021-12-15 13:00:00",5360,13.51,1.438,86.8,39.95,3.267,0.675,-11.1656,-7.732064,-9.008307
"2021-12-15 13:15:00",5361,13.51,1.867,104,37.78,5.471,0.956,-10.64932,-7.434669,-7.402958
"2021-12-15 13:30:00",5362,13.53,1.396,110.6,60.3,3.621,0.749,-9.494241,-8.374104,-7.345616
"2021-12-15 13:45:00",5363,13.53,1.456,117,59.82,4.255,0.901,-11.81487,-9.383114,-8.6805
"2021-12-15 14:00:00",5364,13.52,1.538,99.4,60.52,5.017,0.87,-10.52904,-7.497649,-9.37574
"2021-12-15 14:15:00",5365,13.51,0.894,33.18,71.42,2.148,0.398,-9.998139,-6.263844,-8.619566
"2021-12-15 14:30:00",5366,13.51,1.187,69.58,75.08,3.873,0.773,-11.23398,-8.213217,-8.561164
"2021-12-15 14:45:00",5367,13.5,0.949,20.99,83.7,3.285,0.635,-11.27185,-9.508289,-9.124538
"2021-12-15 15:00:00",5368,13.51,1.587,100,56.18,5.301,1.117,-11.71451,-10.45847,-9.487636
"2021-12-15 15:15:00",5369,13.51,1.236,64.93,76.15,4.235,0.757,-12.83804,-11.36131,-10.55794
"2021-12-15 15:30:00",5370,13.49,1.969,122.1,43.4,6.107,1.321,-12.71358,-11.9973,-11.29429
"2021-12-15 15:45:00",5371,13.51,1.899,83.9,67.86,6.413,1.255,-12.65585,-12.11194,-11.62809
"2021-12-15 16:00:00",5372,13.51,0.997,95.3,42.83,2.713,0.508,-12.65099,-11.91021,-11.56422
"2021-12-15 16:15:00",5373,13.48,1.614,98.5,30.17,3.652,0.64,-12.99338,-12.23291,-11.70279
"2021-12-15 16:30:00",5374,13.57,1.496,118,25.25,3.46,0.55,-13.36006,-12.69736,-12.06669
"2021-12-15 16:45:00",5375,13.56,1.688,140.3,65.04,5.341,1.009,-12.97211,-12.8287,-12.35206
"2021-12-15 17:00:00",5376,13.56,2.4,140.5,44.09,8.13,1.6,-12.82025,-12.79655,-12.43041
"2021-12-15 17:15:00",5377,13.56,1.437,116.4,64.08,4.715,1.018,-13.27471,-12.97395,-12.51897
"2021-12-15 17:30:00",5378,13.56,1.581,86.9,78.83,4.076,0.857,-13.35779,-13.26443,-12.7285
"2021-12-15 17:45:00",5379,13.56,1.426,99.7,52.45,5.545,0.841,-13.72334,-13.58669,-12.95089
"2021-12-15 18:00:00",5380,13.55,1.146,189.6,90.8,3.669,0.635,-13.89706,-13.78878,-13.15682
"2021-12-15 18:15:00",5381,13.54,1.158,142.4,59.32,3.338,0.591,-13.79703,-14.09109,-13.428
"2021-12-15 18:30:00",5382,13.56,1.249,121.3,83.3,4.023,0.782,-14.09593,-14.14956,-13.47704
"2021-12-15 18:45:00",5383,13.53,1.435,113.8,48.05,3.771,0.673,-14.26641,-14.4197,-13.7194
"2021-12-15 19:00:00",5384,13.51,1.332,120.9,62.63,7.622,0.995,-14.14461,-14.37354,-13.79413
"2021-12-15 19:15:00",5385,13.51,0.935,118.8,84,2.502,0.511,-14.59415,-14.70633,-13.92064
"2021-12-15 19:30:00",5386,13.51,1.249,132,31.61,2.781,0.547,-14.78412,-14.97471,-14.21531
"2021-12-15 19:45:00",5387,13.51,1.527,120,43.56,4.988,0.749,-14.53977,-15.12051,-14.45996
"2021-12-15 20:00:00",5388,13.51,1.236,129.3,40.36,3.744,0.618,-14.41602,-14.94001,-14.3842
"2021-12-15 20:15:00",5389,13.51,1.633,128.6,23.79,3.719,0.676,-14.52825,-14.92293,-14.42831
"2021-12-15 20:30:00",5390,13.51,1.441,123.6,39.98,3.669,0.662,-14.40354,-14.77457,-14.33742
"2021-12-15 20:45:00",5391,13.5,1.96,123.9,24.97,4.556,0.756,-14.35771,-14.74998,-14.39652
"2021-12-15 21:00:00",5392,13.47,1.794,101.2,60.35,4.2,0.875,-14.36705,-14.76388,-14.29197
"2021-12-15 21:15:00",5393,13.39,1.745,115.1,23.06,3.719,0.643,-14.69661,-14.81201,-14.3518
"2021-12-15 21:30:00",5394,13.5,1.765,114.6,19.98,7.065,0.787,-14.84823,-14.99914,-14.52119
"2021-12-15 21:45:00",5395,13.49,1.678,104,34.55,3.945,0.719,-14.71827,-15.11411,-14.66267
"2021-12-15 22:00:00",5396,13.51,1.551,76.54,39.19,4.171,0.692,-14.47846,-15.0667,-14.57931
"2021-12-15 22:15:00",5397,13.49,1.41,89.6,37.53,4.248,0.662,-15.14253,-15.28142,-14.67631
"2021-12-15 22:30:00",5398,13.5,1.285,100.4,49.19,2.651,0.608,-15.41402,-15.61173,-14.97151
"2021-12-15 22:45:00",5399,13.51,1.501,108.1,35.86,3.183,0.618,-15.06597,-15.55772,-15.05268
"2021-12-15 23:00:00",5400,13.51,1.691,99.7,30.04,3.337,0.743,-14.91514,-15.39347,-15.04049
"2021-12-15 23:15:00",5401,13.49,1.707,85.1,32.35,6.964,0.898,-14.75025,-15.23311,-14.90382
"2021-12-15 23:30:00",5402,13.49,1.629,90.8,33.17,3.351,0.562,-14.84823,-15.21421,-14.87949
"2021-12-15 23:45:00",5403,13.47,1.538,94.7,29.62,3.143,0.593,-14.63229,-15.08057,-14.80512
"2021-12-16 00:00:00",5404,13.46,1.426,99.9,36.17,3.108,0.62,-14.57247,-15.01381,-14.76736
"2021-12-16 00:15:00",5405,13.48,1.846,87.5,32.82,5.55,0.835,-14.45606,-14.8861,-14.65152
"2021-12-16 00:30:00",5406,13.46,1.574,84.6,36.9,4.326,0.794,-14.68752,-14.91755,-14.62491
"2021-12-16 00:45:00",5407,13.44,1.825,99,31.89,4.59,0.831,-14.67556,-14.9531,-14.69543
"2021-12-16 01:00:00",5408,13.47,1.807,115,33.26,5.47,0.902,-14.68527,-14.95275,-14.72713
"2021-12-16 01:15:00",5409,13.47,1.573,101.4,42.8,3.566,0.72,-14.97919,-15.09793,-14.76261
"2021-12-16 01:30:00",5410,13.47,1.474,119.4,37.8,4.017,0.761,-15.22064,-15.32874,-14.93594
"2021-12-16 01:45:00",5411,13.46,1.296,115.2,54.18,3.63,0.764,-14.98263,-15.42174,-15.04573
"2021-12-16 02:00:00",5412,13.52,1.186,107.9,58.53,2.811,0.641,-15.09374,-15.48971,-15.08021
"2021-12-16 02:15:00",5413,13.52,1.446,85.4,37.04,4.049,0.735,-14.6638,-15.33431,-14.96365
"2021-12-16 02:30:00",5414,13.52,1.29,85.5,44.35,4.198,0.71,-14.8588,-15.32436,-14.8738
"2021-12-16 02:45:00",5415,13.53,1.36,106,47.91,3.488,0.642,-15.54361,-15.6505,-15.0219
"2021-12-16 03:00:00",5416,13.53,1.377,93.7,49.44,3.11,0.653,-14.99822,-15.62645,-15.0973
"2021-12-16 03:15:00",5417,13.55,1.854,114.7,32.13,4.633,0.811,-14.54126,-15.21976,-14.98788
"2021-12-16 03:30:00",5418,13.55,1.542,112.6,37.98,3.415,0.605,-14.39519,-14.95863,-14.74048
"2021-12-16 03:45:00",5419,13.56,1.324,98.1,40.15,2.984,0.566,-14.39272,-14.84176,-14.5874
"2021-12-16 04:00:00",5420,13.55,1.417,110.7,44.38,4.1,0.713,-14.36944,-14.78939,-14.52737
"2021-12-16 04:15:00",5421,13.52,1.432,135.7,46.04,3.038,0.67,-14.34483,-14.72764,-14.4603
"2021-12-16 04:30:00",5422,13.52,1.247,117.9,34.45,2.577,0.52,-14.44821,-14.73077,-14.40704
"2021-12-16 04:45:00",5423,13.52,1.396,109.4,34.16,4.15,0.727,-14.46747,-14.76995,-14.41294
"2021-12-16 05:00:00",5424,13.53,1.342,83.1,34.63,4.963,0.775,-14.55736,-14.91851,-14.46825
"2021-12-16 05:15:00",5425,13.52,1.638,108.5,28.94,4.227,0.779,-14.57179,-14.92773,-14.50416
"2021-12-16 05:30:00",5426,13.52,1.549,103.2,30.98,3.947,0.748,-14.74916,-15.01318,-14.59316
"2021-12-16 05:45:00",5427,13.52,1.499,102.2,32.77,3.287,0.687,-14.99015,-15.22079,-14.74439
"2021-12-16 06:00:00",5428,13.52,1.381,84.7,35.65,3.82,0.689,-14.7965,-15.2753,-14.81632
"2021-12-16 06:15:00",5429,13.51,1.44,71.01,34.74,4.148,0.819,-14.58914,-15.14315,-14.73763
"2021-12-16 06:30:00",5430,13.5,1.414,89.7,42.61,6.557,0.929,-14.92719,-15.2135,-14.78888
"2021-12-16 06:45:00",5431,13.37,1.4,87.9,32.88,4.426,0.756,-14.9447,-15.25714,-14.81
"2021-12-16 07:00:00",5432,13.47,1.532,93.1,32.52,3.666,0.617,-14.91904,-15.3873,-14.91199
"2021-12-16 07:15:00",5433,13.44,1.443,92.4,41.41,3.084,0.616,-14.75372,-15.30864,-14.87341
"2021-12-16 07:30:00",5434,13.51,1.579,97.9,36,4.125,0.7,-15.04228,-15.33969,-14.92014
"2021-12-16 07:45:00",5435,13.5,1.692,87.8,37.4,5.342,0.883,-14.7151,-15.25768,-14.90394
"2021-12-16 08:00:00",5436,13.52,1.488,85.3,29.62,3.264,0.624,-14.78797,-15.16444,-14.78865
"2021-12-16 08:15:00",5437,13.52,1.602,89.9,37.62,4.452,0.737,-15.0443,-15.29343,-14.85381
"2021-12-16 08:30:00",5438,13.51,1.551,104.4,34.82,3.82,0.592,-15.93891,-15.78011,-15.20824
"2021-12-16 08:45:00",5439,13.5,1.72,99.3,34.45,4.425,0.807,-15.86825,-16.0999,-15.55653
"2021-12-16 09:00:00",5440,13.51,1.57,85.4,35.71,3.589,0.639,-15.55605,-16.04131,-15.62864
"2021-12-16 09:15:00",5441,13.49,1.633,87.1,30.64,3.616,0.664,-16.13521,-16.19652,-15.74479
"2021-12-16 09:30:00",5442,13.51,1.657,66.67,31.13,4.224,0.738,-14.72923,-15.79334,-15.46532
"2021-12-16 09:45:00",5443,13.47,1.541,100.1,48.49,3.79,0.731,-15.90574,-15.91532,-15.51018
"2021-12-16 10:00:00",5444,13.45,1.732,114.6,37.96,3.44,0.711,-15.57317,-15.88541,-15.6469
"2021-12-16 10:15:00",5445,13.48,1.495,98.2,35.13,4.527,0.646,-14.89639,-15.52545,-15.43384
"2021-12-16 10:30:00",5446,13.47,1.6,117.3,39.46,3.972,0.771,-15.19543,-15.31874,-15.23239
"2021-12-16 10:45:00",5447,13.48,1.438,115.3,47.12,3.212,0.63,-14.90933,-15.13454,-15.09001
"2021-12-16 11:00:00",5448,13.49,1.318,112.6,36.4,2.35,0.478,-14.86396,-14.96033,-14.91064
"2021-12-16 11:15:00",5449,13.51,1.67,116,22.58,4.048,0.726,-14.8284,-14.86473,-14.79395
"2021-12-16 11:30:00",5450,13.52,1.532,116.2,27.05,3.569,0.539,-14.56089,-14.6663,-14.62963
"2021-12-16 11:45:00",5451,13.51,1.506,91.6,38.92,3.185,0.621,-14.00374,-14.19585,-14.24366
"2021-12-16 12:00:00",5452,13.48,1.633,101.2,33.18,4.122,0.685,-14.32556,-14.19069,-14.14459
"2021-12-16 12:15:00",5453,13.56,1.227,86.6,31.34,2.804,0.475,-13.88448,-13.71118,-13.74047
"2021-12-16 12:30:00",5454,13.56,1.44,117.6,25.56,2.425,0.442,-13.7307,-13.39353,-13.36179
"2021-12-16 12:45:00",5455,13.57,1.563,119.5,24.66,3.442,0.585,-13.6283,-13.22921,-13.10099
"2021-12-16 13:00:00",5456,13.57,1.102,143.1,47.29,2.756,0.578,-12.84986,-12.84365,-12.8606
"2021-12-16 13:15:00",5457,13.58,1.303,103.1,41.65,4.074,0.681,-12.78646,-12.40074,-12.45699
"2021-12-16 13:30:00",5458,13.58,1.142,92.3,42.61,3.214,0.551,-12.14996,-11.81247,-11.95584
"2021-12-16 13:45:00",5459,13.58,1.264,89.6,24.96,2.73,0.5,-11.95982,-11.18193,-11.24343
"2021-12-16 14:00:00",5460,13.58,1.421,98.9,34,2.957,0.586,-12.65765,-11.64364,-11.3678
"2021-12-16 14:15:00",5461,13.55,1.194,95.4,38.86,3.01,0.527,-12.31931,-11.72709,-11.50455
"2021-12-16 14:30:00",5462,13.54,0.961,84.3,29.89,2.095,0.36,-12.02662,-11.38127,-11.28679
"2021-12-16 14:45:00",5463,13.55,1.368,95.6,29.81,3.262,0.619,-12.18776,-11.35093,-11.0929
"2021-12-16 15:00:00",5464,13.55,1.427,116.9,16.11,3.188,0.526,-12.06046,-11.40917,-11.01786
"2021-12-16 15:15:00",5465,13.54,1.18,112.4,23.58,2.326,0.386,-11.74054,-11.20488,-10.88474
"2021-12-16 15:30:00",5466,13.55,1.301,113.7,24,2.529,0.551,-12.06466,-11.33568,-10.88319
